event_id,t_start,t_end,half,team_name,team_id,player_name,player_id,event_code_raw,action_raw,action_label,pos_x,pos_y
2952,5630.2,5642.2,2,Manchester City,46673.0,Erling Haaland,205456.0,9. Erling Haaland (205456) - Incomplete passes forward,Incomplete passes forward,incomplete passes forward,47.9,42.81
2953,5630.2,5642.2,2,Galatasaray,29205.0,Mario Lemina,834205.0,99. Mario Lemina (834205) - Kaybedilen hava topu mücadeleleri,Kaybedilen hava topu mücadeleleri,kaybedilen hava topu mücadeleleri,47.9,42.81
2954,5630.2,5642.2,2,Manchester City,46673.0,Erling Haaland,205456.0,9. Erling Haaland (205456) - Loss balls,Loss balls,loss balls,57.89,47.43
2955,5630.2,5642.2,2,Manchester City,46673.0,Erling Haaland,205456.0,9. Erling Haaland (205456) - İsabetsiz paslar,İsabetsiz paslar,i̇sabetsiz paslar,47.9,42.81
2956,5632.2,5644.2,2,Galatasaray,29205.0,Davinson Sánchez,1647732.0,6. Davinson Sánchez (1647732) - Ball recoveries,Ball recoveries,ball recoveries,47.11,20.57
2957,5634.2,5646.2,2,Galatasaray,29205.0,Davinson Sánchez,1647732.0,6. Davinson Sánchez (1647732) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,46.18,19.73
2958,5634.2,5646.2,2,Galatasaray,29205.0,Davinson Sánchez,1647732.0,6. Davinson Sánchez (1647732) - Passes forward accurate,Passes forward accurate,passes forward accurate,46.18,19.73
2959,5634.2,5646.2,2,Galatasaray,29205.0,Davinson Sánchez,1647732.0,6. Davinson Sánchez (1647732) - Progressive passes accurate,Progressive passes accurate,progressive passes accurate,46.18,19.73
2960,5637.2,5649.2,2,Galatasaray,29205.0,Yunus Akgün,27735.0,11. Yunus Akgün (27735) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,62.77,11.24
2961,5638.2,5679.2,2,Galatasaray,29205.0,Davinson Sánchez,1647732.0,6. Davinson Sánchez (1647732) - Playing in positional attacks,Playing in positional attacks,playing in positional attacks,46.18,19.73
2962,5638.2,5679.2,2,Galatasaray,29205.0,Roland Sallai,1282353.0,7. Roland Sallai (1282353) - Playing in positional attacks,Playing in positional attacks,playing in positional attacks,46.18,19.73
2963,5638.2,5679.2,2,Galatasaray,29205.0,Yunus Akgün,27735.0,11. Yunus Akgün (27735) - Playing in positional attacks,Playing in positional attacks,playing in positional attacks,46.18,19.73
2964,5638.2,5679.2,2,Galatasaray,29205.0,Kaan Ayhan,103368.0,23. Kaan Ayhan (103368) - Playing in positional attacks,Playing in positional attacks,playing in positional attacks,46.18,19.73
2965,5638.2,5679.2,2,Galatasaray,29205.0,Lucas Torreira,1469956.0,34. Lucas Torreira (1469956) - Playing in positional attacks,Playing in positional attacks,playing in positional attacks,46.18,19.73
2966,5638.2,5679.2,2,Galatasaray,29205.0,Victor Osimhen,1093704.0,45. Victor Osimhen (1093704) - Playing in positional attacks,Playing in positional attacks,playing in positional attacks,46.18,19.73
2967,5638.2,5679.2,2,Galatasaray,29205.0,Mario Lemina,834205.0,99. Mario Lemina (834205) - Playing in positional attacks,Playing in positional attacks,playing in positional attacks,46.18,19.73
2968,5640.2,5652.2,2,Galatasaray,29205.0,Lucas Torreira,1469956.0,34. Lucas Torreira (1469956) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,67.01,19.05
2969,5644.2,5656.2,2,Galatasaray,29205.0,Kaan Ayhan,103368.0,23. Kaan Ayhan (103368) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,75.64,9.64
2970,5648.2,5660.2,2,Galatasaray,29205.0,Lucas Torreira,1469956.0,34. Lucas Torreira (1469956) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,72.4,18.38
2971,5650.2,5662.2,2,Galatasaray,29205.0,Mario Lemina,834205.0,99. Mario Lemina (834205) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,56.31,27.96
2972,5650.2,5662.2,2,Galatasaray,29205.0,Mario Lemina,834205.0,99. Mario Lemina (834205) - Passes forward accurate,Passes forward accurate,passes forward accurate,56.31,27.96
2973,5650.2,5662.2,2,Galatasaray,29205.0,Mario Lemina,834205.0,99. Mario Lemina (834205) - Progressive passes accurate,Progressive passes accurate,progressive passes accurate,56.31,27.96
2974,5652.2,5664.2,2,Galatasaray,29205.0,Yunus Akgün,27735.0,11. Yunus Akgün (27735) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,67.09,14.69
2975,5652.2,5664.2,2,Galatasaray,29205.0,Yunus Akgün,27735.0,11. Yunus Akgün (27735) - Passes forward accurate,Passes forward accurate,passes forward accurate,67.09,14.69
2976,5652.2,5664.2,2,Galatasaray,29205.0,Yunus Akgün,27735.0,11. Yunus Akgün (27735) - Progressive passes accurate,Progressive passes accurate,progressive passes accurate,67.09,14.69
2977,5654.2,5666.2,2,Galatasaray,29205.0,Roland Sallai,1282353.0,7. Roland Sallai (1282353) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,78.08,5.44
2978,5656.2,5668.2,2,Galatasaray,29205.0,Yunus Akgün,27735.0,11. Yunus Akgün (27735) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,71.04,9.98
2979,5659.2,5671.2,2,Galatasaray,29205.0,Davinson Sánchez,1647732.0,6. Davinson Sánchez (1647732) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,71.25,23.26
2980,5662.2,5674.2,2,Galatasaray,29205.0,Kaan Ayhan,103368.0,23. Kaan Ayhan (103368) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,81.53,5.36
2981,5664.2,5676.2,2,Galatasaray,29205.0,Roland Sallai,1282353.0,7. Roland Sallai (1282353) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,71.4,10.48
2982,5666.2,5678.2,2,Galatasaray,29205.0,Yunus Akgün,27735.0,11. Yunus Akgün (27735) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,63.21,21.24
2983,5666.2,5678.2,2,Galatasaray,29205.0,Yunus Akgün,27735.0,11. Yunus Akgün (27735) - Passes forward accurate,Passes forward accurate,passes forward accurate,63.21,21.24
2984,5667.2,5679.2,2,Galatasaray,29205.0,Lucas Torreira,1469956.0,34. Lucas Torreira (1469956) - Paslar adresi bulanlar,Paslar adresi bulanlar,paslar adresi bulanlar,70.75,27.21
2985,5670.2,5682.2,2,Galatasaray,29205.0,Yunus Akgün,27735.0,11. Yunus Akgün (27735) - Incomplete key passes,Incomplete key passes,incomplete key passes,72.04,24.94
